store,store_id,websites,attribute_set,type,configurable_attributes,_super_attribute_code,category_ids,sku,associated,name,manufacturer,mfg_model,aw_callforprice,msrp_enabled,msrp_display_actual_price_type,msrp,price,special_price,special_from_date,special_to_date,weight,tax_class_id,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,status,visibility,is_recurring,url_key,url_path,meta_title,meta_description,meta_keyword,image_label,small_image_label,thumbnail_label,image,small_image,thumbnail,media_gallery,description,short_description,feature_1,feature_2,feature_3,feature_4,rug_color,rug_shape,rug_style,rug_nav,rug_size,rug_material,mfg_collection,assembly_req,country_of_manufacture,ship_type,lead_time,enable_googlecheckout,gift_message_available,has_options,custom_layout_update,page_layout,options_container,custom_design,custom_design_from,custom_design_to,news_from_date,news_to_date,reward_no_discount,reward_points,product_name,product_type_id,product_status_changed,product_changed_websites,recurring_profile,shipping_height,shipping_width,shipping_length,pile_height,construction,stain_resistant,fire_resistant,care_cleaning,warranty
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-8236F-IVYRED-3'6""x5'6""",,"Feizy Yale Rug in Ivory/Red-3'-6""x5'-6""",Feizy,654291364350,,Use config,Use config,,297.03,198,,,18.48,2,22,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Yellows/Golds,Rectangle,Traditional,"3'6"" x 5'6""","3'6"" x 5'6""",100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Yale Rug in Ivory/Red-3'-6""x5'-6""",simple,,,,6,6,46,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8236F-IVYRED-5'x8',,Feizy Yale Rug in Ivory/Red-5'x8',Feizy,654291015986,,Use config,Use config,,643.56,429,,,38.4,2,16,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Yellows/Golds,Rectangle,Traditional,5' x 8',5' x 8',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Ivory/Red-5'x8',simple,,,,8,8,60,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8236F-IVYRED-8'x11',,Feizy Yale Rug in Ivory/Red-8'x11',Feizy,654291452965,,Use config,Use config,,1360.64,907,,,84.48,2,34,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Yellows/Golds,Rectangle,Traditional,8' x 11',8' x 11',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Ivory/Red-8'x11',simple,,,,9,9,96,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-8236F-IVYRED-2'3""x8'Runner",,"Feizy Yale Rug in Ivory/Red-2'-3""x8'",Feizy,654291016006,,Use config,Use config,,277.53,185,,,17.28,2,9,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Yellows/Golds,Hall/Stair Runner,Traditional,Runners 8'-9',"2'3"" x 8' Runner",100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Yale Rug in Ivory/Red-2'-3""x8'",simple,,,,8,8,32,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8236F-IVYRED-8'x8'Round,,Feizy Yale Rug in Ivory/Red-8'x8' Round,Feizy,654291460939,,Use config,Use config,,987.10,658,,,61.44,2,12,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Yellows/Golds,Round,Traditional,Round 7'-8',8' x 8' Round,100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Ivory/Red-8'x8' Round,simple,,,,8,8,96,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8236F-IVYRED-2'x3',,Feizy Yale Rug in Ivory/Red-2'x3',Feizy,654291016280,,Use config,Use config,,93.01,62,,,5.76,2,24,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,/Feizy/154-8236F-IVYRED.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Yellows/Golds,Rectangle,Traditional,2' x 3',2' x 3',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Ivory/Red-2'x3',simple,,,,3,3,24,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-8268F-REDBLK-3'6""x5'6""",,"Feizy Yale Rug in Red/Black-3'-6""x5'-6""",Feizy,654291364480,,Use config,Use config,,297.03,198,,,18.48,2,2,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Reds,Rectangle,Traditional,"3'6"" x 5'6""","3'6"" x 5'6""",100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Yale Rug in Red/Black-3'-6""x5'-6""",simple,,,,6,6,42,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8268F-REDBLK-5'x8',,Feizy Yale Rug in Red/Black-5'x8',Feizy,654291016112,,Use config,Use config,,643.56,429,,,38.4,2,0,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Reds,Rectangle,Traditional,5' x 8',5' x 8',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Red/Black-5'x8',simple,,,,8,8,60,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8268F-REDBLK-8'x11',,Feizy Yale Rug in Red/Black-8'x11',Feizy,654291016129,,Use config,Use config,,1360.64,907,,,84.48,2,0,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Reds,Rectangle,Traditional,8' x 11',8' x 11',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Red/Black-8'x11',simple,,,,9,9,96,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-8268F-REDBLK-2'3""x8'Runner",,"Feizy Yale Rug in Red/Black-2'-3""x8'",Feizy,654291016136,,Use config,Use config,,277.53,185,,,17.28,2,0,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Reds,Hall/Stair Runner,Traditional,Runners 8'-9',"2'3"" x 8' Runner",100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Yale Rug in Red/Black-2'-3""x8'",simple,,,,8,8,32,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8268F-REDBLK-8'x8'Round,,Feizy Yale Rug in Red/Black-8'x8' Round,Feizy,654291460953,,Use config,Use config,,987.10,658,,,61.44,2,8,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Reds,Round,Traditional,Round 7'-8',8' x 8' Round,100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Red/Black-8'x8' Round,simple,,,,8,8,96,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8268F-REDBLK-2'x3',,Feizy Yale Rug in Red/Black-2'x3',Feizy,654291016143,,Use config,Use config,,93.01,62,,,5.76,2,24,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,/Feizy/154-8268F-REDBLK.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Reds,Rectangle,Traditional,2' x 3',2' x 3',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Red/Black-2'x3',simple,,,,3,3,24,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-8527F-BLKGLD-3'6""x5'6""",,"Feizy Yale Rug in Black/Gold-3'-6""x5'-6""",Feizy,654291507115,,Use config,Use config,,297.03,198,,,18.48,2,16,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Multi,Rectangle,Traditional,"3'6"" x 5'6""","3'6"" x 5'6""",100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Yale Rug in Black/Gold-3'-6""x5'-6""",simple,,,,6,6,42,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8527F-BLKGLD-5'x8',,Feizy Yale Rug in Black/Gold-5'x8',Feizy,654291507122,,Use config,Use config,,643.56,429,,,38.4,2,21,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Multi,Rectangle,Traditional,5' x 8',5' x 8',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Black/Gold-5'x8',simple,,,,8,8,60,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8527F-BLKGLD-8'x11',,Feizy Yale Rug in Black/Gold-8'x11',Feizy,654291507139,,Use config,Use config,,1360.64,907,,,84.48,2,38,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Multi,Rectangle,Traditional,8' x 11',8' x 11',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Black/Gold-8'x11',simple,,,,9,9,96,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-8527F-BLKGLD-2'3""x8'Runner",,"Feizy Yale Rug in Black/Gold-2'-3""x8'",Feizy,654291507153,,Use config,Use config,,277.53,185,,,17.28,2,4,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Multi,Hall/Stair Runner,Traditional,Runners 8'-9',"2'3"" x 8' Runner",100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Yale Rug in Black/Gold-2'-3""x8'",simple,,,,8,8,32,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8527F-BLKGLD-8'x8'Round,,Feizy Yale Rug in Black/Gold-8'x8' Round,Feizy,654291507146,,Use config,Use config,,987.10,658,,,61.44,2,0,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Multi,Round,Traditional,Round 7'-8',8' x 8' Round,100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Black/Gold-8'x8' Round,simple,,,,8,8,96,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8527F-BLKGLD-2'x3',,Feizy Yale Rug in Black/Gold-2'x3',Feizy,654291507108,,Use config,Use config,,93.01,62,,,5.76,2,24,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,/Feizy/154-8527F-BLKGLD.jpg,,"Long-treasured Persian and Indian motifs rise from antiquity in the celebrated Yale Collection. Borrowing centuries-old patterns from renowned weaving centers such as Kashan, Tabriz and Agra, these rugs command attention with their opulent palettes and time-honored designs.",,,,,,Multi,Rectangle,Traditional,2' x 3',2' x 3',100% Wool Pile,Yale,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Yale Rug in Black/Gold-2'x3',simple,,,,3,3,24,,Hand Tufted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-8551F-RST000-3'6""x5'6""",,"Feizy Contour Rug in Rust-3'-6""x5'-6""",Feizy,654291521562,,Use config,Use config,,658.57,439,,,19.25,2,30,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/261-8551F-RST000.jpg,/Feizy/261-8551F-RST000.jpg,/Feizy/261-8551F-RST000.jpg,,"An intricate display of moving lines in brilliant colors: the Contour Collection. Strokes of rust, mocha and cinnamon swirl across the silky pile, sparking images as diverse as rustic sunsets, nomadic tapestries or even modern art. Versatile and striking, this collection will infuse imagination into your home.",,,,,,Oranges/Rust,Rectangle,Stripes,"3'6"" x 5'6""","3'6"" x 5'6""",Wool & Viscose Blend,Contour,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Contour Rug in Rust-3'-6""x5'-6""",simple,,,,6,6,42,,"Hand Tufted In India With An Antique Washed, Semi-Worsted And Twisted New Zealand Wool And Art Silk Pile.",,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8551F-RST000-5'x8',,Feizy Contour Rug in Rust-5'x8',Feizy,654291521555,,Use config,Use config,,1384.64,923,,,40,2,0,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/261-8551F-RST000.jpg,/Feizy/261-8551F-RST000.jpg,/Feizy/261-8551F-RST000.jpg,,"An intricate display of moving lines in brilliant colors: the Contour Collection. Strokes of rust, mocha and cinnamon swirl across the silky pile, sparking images as diverse as rustic sunsets, nomadic tapestries or even modern art. Versatile and striking, this collection will infuse imagination into your home.",,,,,,Oranges/Rust,Rectangle,Stripes,5' x 8',5' x 8',Wool & Viscose Blend,Contour,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Contour Rug in Rust-5'x8',simple,,,,8,8,60,,"Hand Tufted In India With An Antique Washed, Semi-Worsted And Twisted New Zealand Wool And Art Silk Pile.",,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-8551F-RST000-8'x11',,Feizy Contour Rug in Rust-8'x11',Feizy,654291521579,,Use config,Use config,,3027.30,2018,,,88,2,4,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/261-8551F-RST000.jpg,/Feizy/261-8551F-RST000.jpg,/Feizy/261-8551F-RST000.jpg,,"An intricate display of moving lines in brilliant colors: the Contour Collection. Strokes of rust, mocha and cinnamon swirl across the silky pile, sparking images as diverse as rustic sunsets, nomadic tapestries or even modern art. Versatile and striking, this collection will infuse imagination into your home.",,,,,,Oranges/Rust,Rectangle,Stripes,8' x 11',8' x 11',Wool & Viscose Blend,Contour,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Contour Rug in Rust-8'x11',simple,,,,8,8,96,,"Hand Tufted In India With An Antique Washed, Semi-Worsted And Twisted New Zealand Wool And Art Silk Pile.",,,,
admin,0,Base,Rugs,simple,,,"90,6",FEIZY-7276F-IVY000-4'x6',,Feizy Channels Rug in Ivory-4'x6',Feizy,654291537426,,Use config,Use config,,1525.65,1017,,,26.4,2,7,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,,"The calm, quiet splendor of the Channels Collection defies the boundaries of elegance and style. Flowing geometric patterns integrated with natural soothing tones create a balanced ebb and flow to both modern and transitional decors. The sensuous patina of deep lush piles plays against shorter looped piles to capture visual interest with contrasting textures.",,,,,,Neutrals,Rectangle,Transitional,4' x 6',4' x 6',100% Wool Pile,Channels,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,Feizy Channels Rug in Ivory-4'x6',simple,,,,6,6,46,,Tibetan-Style Hand Knotted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-7276F-IVY000-5'6""x8'6""",,"Feizy Channels Rug in Ivory-5'-6""x8'-6""",Feizy,654291537433,,Use config,Use config,,3412.84,2275,,,51.43,2,0,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,,"The calm, quiet splendor of the Channels Collection defies the boundaries of elegance and style. Flowing geometric patterns integrated with natural soothing tones create a balanced ebb and flow to both modern and transitional decors. The sensuous patina of deep lush piles plays against shorter looped piles to capture visual interest with contrasting textures.",,,,,,Neutrals,Rectangle,Transitional,5' x 8',"5'6"" x 8'6""",100% Wool Pile,Channels,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Channels Rug in Ivory-5'-6""x8'-6""",simple,,,,8,8,66,,Tibetan-Style Hand Knotted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-7276F-IVY000-7'9""x9'9""",,"Feizy Channels Rug in Ivory-7'-9""x9'-9""",Feizy,654291537440,,Use config,Use config,,4804.98,3203,,,83.12,2,6,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,,"The calm, quiet splendor of the Channels Collection defies the boundaries of elegance and style. Flowing geometric patterns integrated with natural soothing tones create a balanced ebb and flow to both modern and transitional decors. The sensuous patina of deep lush piles plays against shorter looped piles to capture visual interest with contrasting textures.",,,,,,Neutrals,Rectangle,Transitional,8' x 10',"7'9"" x 9'9""",100% Wool Pile,Channels,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Channels Rug in Ivory-7'-9""x9'-9""",simple,,,,8,8,96,,Tibetan-Style Hand Knotted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-7276F-IVY000-8'6""x11'6""",,"Feizy Channels Rug in Ivory-8'-6""x11'-6""",Feizy,654291537457,,Use config,Use config,,6216.62,4144,,,107.53,2,1,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,,"The calm, quiet splendor of the Channels Collection defies the boundaries of elegance and style. Flowing geometric patterns integrated with natural soothing tones create a balanced ebb and flow to both modern and transitional decors. The sensuous patina of deep lush piles plays against shorter looped piles to capture visual interest with contrasting textures.",,,,,,Neutrals,Rectangle,Transitional,8' x 11',"8'6"" x 11'6""",100% Wool Pile,Channels,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Channels Rug in Ivory-8'-6""x11'-6""",simple,,,,9,9,102,,Tibetan-Style Hand Knotted In India With A Pure Wool Pile.,,,,
admin,0,Base,Rugs,simple,,,"90,6","FEIZY-7276F-IVY000-9'6""x13'6""",,"Feizy Channels Rug in Ivory-9'-6""x13'-6""",Feizy,654291537464,,Use config,Use config,,8159.32,5439,,,141.08,2,0,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,No,,,,,,,,,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,/Feizy/287-7276F-IVY000.jpg,,"The calm, quiet splendor of the Channels Collection defies the boundaries of elegance and style. Flowing geometric patterns integrated with natural soothing tones create a balanced ebb and flow to both modern and transitional decors. The sensuous patina of deep lush piles plays against shorter looped piles to capture visual interest with contrasting textures.",,,,,,Neutrals,Rectangle,Transitional,"9'6"" x 13'6""","9'6"" x 13'6""",100% Wool Pile,Channels,,India,Drop Ship,14 Days,Yes,No,0,,1 column,container1,,,,,,,,"Feizy Channels Rug in Ivory-9'-6""x13'-6""",simple,,,,11,11,114,,Tibetan-Style Hand Knotted In India With A Pure Wool Pile.,,,,
