"store","store_id","websites","attribute_set","type","configurable_attributes","_super_attribute_code","category_ids","sku","associated","name","manufacturer","mfg_model","aw_callforprice","msrp_enabled","msrp_display_actual_price_type","msrp","price","special_price","special_from_date","special_to_date","weight","tax_class_id","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","status","visibility","is_recurring","url_key","url_path","meta_title","meta_description","meta_keyword","image_label","small_image_label","thumbnail_label","image","small_image","thumbnail","media_gallery","description","short_description","feature_1","feature_2","feature_3","feature_4","rug_color","rug_shape","rug_style","rug_nav","rug_size","rug_material","mfg_collection","assembly_req","country_of_manufacture","ship_type","lead_time","enable_googlecheckout","gift_message_available","has_options","custom_layout_update","page_layout","options_container","custom_design","custom_design_from","custom_design_to","news_from_date","news_to_date","reward_no_discount","reward_points","product_name","product_type_id","product_status_changed","product_changed_websites","recurring_profile","shipping_height","shipping_width","shipping_length","pile_height","construction","stain_resistant","fire_resistant","care_cleaning","warranty","upc"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276237FBUR000G50-G50","","Rizzy Burlap Rug in 75.27-G50","Rizzy","6237F","","Use config","Use config","","654291718290","Running","","","75.27","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Burlap Rug in 75.27-G50","","","","","","/rizzy/6276237FBUR000G50.jpg","/rizzy/6276237FBUR000G50.jpg","/rizzy/6276237FBUR000G50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Burlap Rug in 75.27-G50","simple","","","","2483","3282","955","138-Pile Height","Hand Knotted","","","0","","BUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276237FBUR000H50-H50","","Rizzy Burlap Rug in 98.75-H50","Rizzy","6237F","","Use config","Use config","","654291718351","Running","","","98.75","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Burlap Rug in 98.75-H50","","","","","","/rizzy/6276237FBUR000H50.jpg","/rizzy/6276237FBUR000H50.jpg","/rizzy/6276237FBUR000H50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Burlap Rug in 98.75-H50","simple","","","","3247","4292","1249","162-Pile Height","Hand Knotted","","","0","","BUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276237FBUR000P00-P00","","Rizzy Burlap Rug in 4.62-P00","Rizzy","6237F","","Use config","Use config","","654291718054","Running","","","4.62","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Burlap Rug in 4.62-P00","","","","","","/rizzy/6276237FBUR000P00.jpg","/rizzy/6276237FBUR000P00.jpg","/rizzy/6276237FBUR000P00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Burlap Rug in 4.62-P00","simple","","","","153","202","59","36-Pile Height","Hand Knotted","","","0","","BUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276241FTCL000C00-C00","","Rizzy Thundercloud Rug in 18.48-C00","Rizzy","6241F","","Use config","Use config","","654291718122","Running","","","18.48","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Thundercloud Rug in 18.48-C00","","","","","","/rizzy/6276241FTCL000C00.jpg","/rizzy/6276241FTCL000C00.jpg","/rizzy/6276241FTCL000C00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Thundercloud Rug in 18.48-C00","simple","","","","611","810","235","72-Pile Height","Hand Knotted","","","0","","TCL000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276241FTCL000E50-E50","","Rizzy Thundercloud Rug in 36-E50","Rizzy","6241F","","Use config","Use config","","654291718184","Running","","","36","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Thundercloud Rug in 36-E50","","","","","","/rizzy/6276241FTCL000E50.jpg","/rizzy/6276241FTCL000E50.jpg","/rizzy/6276241FTCL000E50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Thundercloud Rug in 36-E50","simple","","","","1183","1564","455","102-Pile Height","Hand Knotted","","","0","","TCL000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276241FTCL000F99-F99","","Rizzy Thundercloud Rug in 58.18-F99","Rizzy","6241F","","Use config","Use config","","654291718245","Running","","","58.18","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Thundercloud Rug in 58.18-F99","","","","","","/rizzy/6276241FTCL000F99.jpg","/rizzy/6276241FTCL000F99.jpg","/rizzy/6276241FTCL000F99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Thundercloud Rug in 58.18-F99","simple","","","","1921","2541","739","117-Pile Height","Hand Knotted","","","0","","TCL000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276241FTCL000G50-G50","","Rizzy Thundercloud Rug in 75.27-G50","Rizzy","6241F","","Use config","Use config","","654291718306","Running","","","75.27","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Thundercloud Rug in 75.27-G50","","","","","","/rizzy/6276241FTCL000G50.jpg","/rizzy/6276241FTCL000G50.jpg","/rizzy/6276241FTCL000G50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Thundercloud Rug in 75.27-G50","simple","","","","2483","3282","955","138-Pile Height","Hand Knotted","","","0","","TCL000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276241FTCL000H50-H50","","Rizzy Thundercloud Rug in 98.75-H50","Rizzy","6241F","","Use config","Use config","","654291718368","Running","","","98.75","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Thundercloud Rug in 98.75-H50","","","","","","/rizzy/6276241FTCL000H50.jpg","/rizzy/6276241FTCL000H50.jpg","/rizzy/6276241FTCL000H50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Thundercloud Rug in 98.75-H50","simple","","","","3247","4292","1249","162-Pile Height","Hand Knotted","","","0","","TCL000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276241FTCL000P00-P00","","Rizzy Thundercloud Rug in 4.62-P00","Rizzy","6241F","","Use config","Use config","","654291718061","Running","","","4.62","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Thundercloud Rug in 4.62-P00","","","","","","/rizzy/6276241FTCL000P00.jpg","/rizzy/6276241FTCL000P00.jpg","/rizzy/6276241FTCL000P00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Thundercloud Rug in 4.62-P00","simple","","","","153","202","59","36-Pile Height","Hand Knotted","","","0","","TCL000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276242FCHY000C00-C00","","Rizzy Cherry Rug in 18.48-C00","Rizzy","6242F","","Use config","Use config","","654291718139","Running","","","18.48","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cherry Rug in 18.48-C00","","","","","","/rizzy/6276242FCHY000C00.jpg","/rizzy/6276242FCHY000C00.jpg","/rizzy/6276242FCHY000C00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cherry Rug in 18.48-C00","simple","","","","611","810","235","72-Pile Height","Hand Knotted","","","0","","CHY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276242FCHY000E50-E50","","Rizzy Cherry Rug in 36-E50","Rizzy","6242F","","Use config","Use config","","654291718191","Running","","","36","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cherry Rug in 36-E50","","","","","","/rizzy/6276242FCHY000E50.jpg","/rizzy/6276242FCHY000E50.jpg","/rizzy/6276242FCHY000E50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cherry Rug in 36-E50","simple","","","","1183","1564","455","102-Pile Height","Hand Knotted","","","0","","CHY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276242FCHY000F99-F99","","Rizzy Cherry Rug in 58.18-F99","Rizzy","6242F","","Use config","Use config","","654291718252","Running","","","58.18","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cherry Rug in 58.18-F99","","","","","","/rizzy/6276242FCHY000F99.jpg","/rizzy/6276242FCHY000F99.jpg","/rizzy/6276242FCHY000F99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cherry Rug in 58.18-F99","simple","","","","1921","2541","739","117-Pile Height","Hand Knotted","","","0","","CHY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276242FCHY000G50-G50","","Rizzy Cherry Rug in 75.27-G50","Rizzy","6242F","","Use config","Use config","","654291718313","Running","","","75.27","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cherry Rug in 75.27-G50","","","","","","/rizzy/6276242FCHY000G50.jpg","/rizzy/6276242FCHY000G50.jpg","/rizzy/6276242FCHY000G50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cherry Rug in 75.27-G50","simple","","","","2483","3282","955","138-Pile Height","Hand Knotted","","","0","","CHY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276242FCHY000H50-H50","","Rizzy Cherry Rug in 98.75-H50","Rizzy","6242F","","Use config","Use config","","654291718375","Running","","","98.75","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cherry Rug in 98.75-H50","","","","","","/rizzy/6276242FCHY000H50.jpg","/rizzy/6276242FCHY000H50.jpg","/rizzy/6276242FCHY000H50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cherry Rug in 98.75-H50","simple","","","","3247","4292","1249","162-Pile Height","Hand Knotted","","","0","","CHY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276242FCHY000P00-P00","","Rizzy Cherry Rug in 4.62-P00","Rizzy","6242F","","Use config","Use config","","654291718078","Running","","","4.62","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cherry Rug in 4.62-P00","","","","","","/rizzy/6276242FCHY000P00.jpg","/rizzy/6276242FCHY000P00.jpg","/rizzy/6276242FCHY000P00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cherry Rug in 4.62-P00","simple","","","","153","202","59","36-Pile Height","Hand Knotted","","","0","","CHY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276243FAUR000C00-C00","","Rizzy Aura Rug in 18.48-C00","Rizzy","6243F","","Use config","Use config","","654291718146","Running","","","18.48","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Aura Rug in 18.48-C00","","","","","","/rizzy/6276243FAUR000C00.jpg","/rizzy/6276243FAUR000C00.jpg","/rizzy/6276243FAUR000C00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Aura Rug in 18.48-C00","simple","","","","611","810","235","72-Pile Height","Hand Knotted","","","0","","AUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276243FAUR000E50-E50","","Rizzy Aura Rug in 36-E50","Rizzy","6243F","","Use config","Use config","","654291718207","Running","","","36","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Aura Rug in 36-E50","","","","","","/rizzy/6276243FAUR000E50.jpg","/rizzy/6276243FAUR000E50.jpg","/rizzy/6276243FAUR000E50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Aura Rug in 36-E50","simple","","","","1183","1564","455","102-Pile Height","Hand Knotted","","","0","","AUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276243FAUR000F99-F99","","Rizzy Aura Rug in 58.18-F99","Rizzy","6243F","","Use config","Use config","","654291718269","Running","","","58.18","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Aura Rug in 58.18-F99","","","","","","/rizzy/6276243FAUR000F99.jpg","/rizzy/6276243FAUR000F99.jpg","/rizzy/6276243FAUR000F99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Aura Rug in 58.18-F99","simple","","","","1921","2541","739","117-Pile Height","Hand Knotted","","","0","","AUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276243FAUR000G50-G50","","Rizzy Aura Rug in 75.27-G50","Rizzy","6243F","","Use config","Use config","","654291718320","Running","","","75.27","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Aura Rug in 75.27-G50","","","","","","/rizzy/6276243FAUR000G50.jpg","/rizzy/6276243FAUR000G50.jpg","/rizzy/6276243FAUR000G50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Aura Rug in 75.27-G50","simple","","","","2483","3282","955","138-Pile Height","Hand Knotted","","","0","","AUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276243FAUR000H50-H50","","Rizzy Aura Rug in 98.75-H50","Rizzy","6243F","","Use config","Use config","","654291718382","Running","","","98.75","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Aura Rug in 98.75-H50","","","","","","/rizzy/6276243FAUR000H50.jpg","/rizzy/6276243FAUR000H50.jpg","/rizzy/6276243FAUR000H50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Aura Rug in 98.75-H50","simple","","","","3247","4292","1249","162-Pile Height","Hand Knotted","","","0","","AUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6276243FAUR000P00-P00","","Rizzy Aura Rug in 4.62-P00","Rizzy","6243F","","Use config","Use config","","654291718085","Running","","","4.62","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Aura Rug in 4.62-P00","","","","","","/rizzy/6276243FAUR000P00.jpg","/rizzy/6276243FAUR000P00.jpg","/rizzy/6276243FAUR000P00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Aura Rug in 4.62-P00","simple","","","","153","202","59","36-Pile Height","Hand Knotted","","","0","","AUR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286192FVIO000C00-C00","","Rizzy Violet Rug in 18.48-C00","Rizzy","6192F","","Use config","Use config","","654291720330","Running","","","18.48","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Violet Rug in 18.48-C00","","","","","","/rizzy/6286192FVIO000C00.jpg","/rizzy/6286192FVIO000C00.jpg","/rizzy/6286192FVIO000C00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Violet Rug in 18.48-C00","simple","","","","452","598","174","72-Pile Height","Hand Knotted","","","0","","VIO000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286192FVIO000E50-E50","","Rizzy Violet Rug in 36-E50","Rizzy","6192F","","Use config","Use config","","654291720347","Running","","","36","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Violet Rug in 36-E50","","","","","","/rizzy/6286192FVIO000E50.jpg","/rizzy/6286192FVIO000E50.jpg","/rizzy/6286192FVIO000E50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Violet Rug in 36-E50","simple","","","","777","1030","299","102-Pile Height","Hand Knotted","","","0","","VIO000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286192FVIO000F99-F99","","Rizzy Violet Rug in 58.18-F99","Rizzy","6192F","","Use config","Use config","","654291720354","Running","","","58.18","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Violet Rug in 58.18-F99","","","","","","/rizzy/6286192FVIO000F99.jpg","/rizzy/6286192FVIO000F99.jpg","/rizzy/6286192FVIO000F99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Violet Rug in 58.18-F99","simple","","","","1425","1883","548","117-Pile Height","Hand Knotted","","","0","","VIO000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286192FVIO000G50-G50","","Rizzy Violet Rug in 75.27-G50","Rizzy","6192F","","Use config","Use config","","654291720361","Running","","","75.27","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Violet Rug in 75.27-G50","","","","","","/rizzy/6286192FVIO000G50.jpg","/rizzy/6286192FVIO000G50.jpg","/rizzy/6286192FVIO000G50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Violet Rug in 75.27-G50","simple","","","","1843","2438","709","138-Pile Height","Hand Knotted","","","0","","VIO000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286192FVIO000H50-H50","","Rizzy Violet Rug in 98.75-H50","Rizzy","6192F","","Use config","Use config","","654291720378","Running","","","98.75","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Violet Rug in 98.75-H50","","","","","","/rizzy/6286192FVIO000H50.jpg","/rizzy/6286192FVIO000H50.jpg","/rizzy/6286192FVIO000H50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Violet Rug in 98.75-H50","simple","","","","2418","3194","930","162-Pile Height","Hand Knotted","","","0","","VIO000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286192FVIO000P00-P00","","Rizzy Violet Rug in 4.62-P00","Rizzy","6192F","","Use config","Use config","","654291720323","Running","","","4.62","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Violet Rug in 4.62-P00","","","","","","/rizzy/6286192FVIO000P00.jpg","/rizzy/6286192FVIO000P00.jpg","/rizzy/6286192FVIO000P00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Violet Rug in 4.62-P00","simple","","","","112","149","43","36-Pile Height","Hand Knotted","","","0","","VIO000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286193FIND000C00-C00","","Rizzy Indigo Rug in 18.48-C00","Rizzy","6193F","","Use config","Use config","","654291720415","Running","","","18.48","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Indigo Rug in 18.48-C00","","","","","","/rizzy/6286193FIND000C00.jpg","/rizzy/6286193FIND000C00.jpg","/rizzy/6286193FIND000C00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Indigo Rug in 18.48-C00","simple","","","","452","598","174","72-Pile Height","Hand Knotted","","","0","","IND000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286193FIND000E50-E50","","Rizzy Indigo Rug in 36-E50","Rizzy","6193F","","Use config","Use config","","654291720422","Running","","","36","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Indigo Rug in 36-E50","","","","","","/rizzy/6286193FIND000E50.jpg","/rizzy/6286193FIND000E50.jpg","/rizzy/6286193FIND000E50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Indigo Rug in 36-E50","simple","","","","777","1030","299","102-Pile Height","Hand Knotted","","","0","","IND000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286193FIND000F99-F99","","Rizzy Indigo Rug in 58.18-F99","Rizzy","6193F","","Use config","Use config","","654291720439","Running","","","58.18","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Indigo Rug in 58.18-F99","","","","","","/rizzy/6286193FIND000F99.jpg","/rizzy/6286193FIND000F99.jpg","/rizzy/6286193FIND000F99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Indigo Rug in 58.18-F99","simple","","","","1425","1883","548","117-Pile Height","Hand Knotted","","","0","","IND000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286193FIND000G50-G50","","Rizzy Indigo Rug in 75.27-G50","Rizzy","6193F","","Use config","Use config","","654291720446","Running","","","75.27","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Indigo Rug in 75.27-G50","","","","","","/rizzy/6286193FIND000G50.jpg","/rizzy/6286193FIND000G50.jpg","/rizzy/6286193FIND000G50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Indigo Rug in 75.27-G50","simple","","","","1843","2438","709","138-Pile Height","Hand Knotted","","","0","","IND000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286193FIND000H50-H50","","Rizzy Indigo Rug in 98.75-H50","Rizzy","6193F","","Use config","Use config","","654291720453","Running","","","98.75","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Indigo Rug in 98.75-H50","","","","","","/rizzy/6286193FIND000H50.jpg","/rizzy/6286193FIND000H50.jpg","/rizzy/6286193FIND000H50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Indigo Rug in 98.75-H50","simple","","","","2418","3194","930","162-Pile Height","Hand Knotted","","","0","","IND000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286193FIND000P00-P00","","Rizzy Indigo Rug in 4.62-P00","Rizzy","6193F","","Use config","Use config","","654291720408","Running","","","4.62","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Indigo Rug in 4.62-P00","","","","","","/rizzy/6286193FIND000P00.jpg","/rizzy/6286193FIND000P00.jpg","/rizzy/6286193FIND000P00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Indigo Rug in 4.62-P00","simple","","","","112","149","43","36-Pile Height","Hand Knotted","","","0","","IND000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286195FCER000C00-C00","","Rizzy Cerulean Rug in 18.48-C00","Rizzy","6195F","","Use config","Use config","","654291720491","Running","","","18.48","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cerulean Rug in 18.48-C00","","","","","","/rizzy/6286195FCER000C00.jpg","/rizzy/6286195FCER000C00.jpg","/rizzy/6286195FCER000C00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cerulean Rug in 18.48-C00","simple","","","","452","598","174","72-Pile Height","Hand Knotted","","","0","","CER000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286195FCER000E50-E50","","Rizzy Cerulean Rug in 36-E50","Rizzy","6195F","","Use config","Use config","","654291720507","Running","","","36","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cerulean Rug in 36-E50","","","","","","/rizzy/6286195FCER000E50.jpg","/rizzy/6286195FCER000E50.jpg","/rizzy/6286195FCER000E50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cerulean Rug in 36-E50","simple","","","","777","1030","299","102-Pile Height","Hand Knotted","","","0","","CER000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286195FCER000F99-F99","","Rizzy Cerulean Rug in 58.18-F99","Rizzy","6195F","","Use config","Use config","","654291720514","Running","","","58.18","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cerulean Rug in 58.18-F99","","","","","","/rizzy/6286195FCER000F99.jpg","/rizzy/6286195FCER000F99.jpg","/rizzy/6286195FCER000F99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cerulean Rug in 58.18-F99","simple","","","","1425","1883","548","117-Pile Height","Hand Knotted","","","0","","CER000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-6286195FCER000G50-G50","","Rizzy Cerulean Rug in 75.27-G50","Rizzy","6195F","","Use config","Use config","","654291720521","Running","","","75.27","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Cerulean Rug in 75.27-G50","","","","","","/rizzy/6286195FCER000G50.jpg","/rizzy/6286195FCER000G50.jpg","/rizzy/6286195FCER000G50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Cerulean Rug in 75.27-G50","simple","","","","1843","2438","709","138-Pile Height","Hand Knotted","","","0","","CER000"
