"store","store_id","websites","attribute_set","type","configurable_attributes","_super_attribute_code","category_ids","sku","associated","name","manufacturer","mfg_model","aw_callforprice","msrp_enabled","msrp_display_actual_price_type","msrp","price","special_price","special_from_date","special_to_date","weight","tax_class_id","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","status","visibility","is_recurring","url_key","url_path","meta_title","meta_description","meta_keyword","image_label","small_image_label","thumbnail_label","image","small_image","thumbnail","media_gallery","description","short_description","feature_1","feature_2","feature_3","feature_4","rug_color","rug_shape","rug_style","rug_nav","rug_size","rug_material","mfg_collection","assembly_req","country_of_manufacture","ship_type","lead_time","enable_googlecheckout","gift_message_available","has_options","custom_layout_update","page_layout","options_container","custom_design","custom_design_from","custom_design_to","news_from_date","news_to_date","reward_no_discount","reward_points","product_name","product_type_id","product_status_changed","product_changed_websites","recurring_profile","shipping_height","shipping_width","shipping_length","pile_height","construction","stain_resistant","fire_resistant","care_cleaning","warranty"
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-6130F-MLT000-2'-6""x8'","","Feizy Ashi Rug in Multi-2'-6"" x 8'","Feizy","6130F","","Use config","Use config","","1068","712","","","19.8","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Ashi Rug in Multi-2'-6"" x 8'","","","","","","/feizy/527-6130F-MLT000.jpg","/feizy/527-6130F-MLT000.jpg","/feizy/527-6130F-MLT000.jpg","","Vibrant colors and a lustrous sheen are the hallmarks of the Ashi Collection.  Rustic yet refined, these bold patterns are hand knotted in only the finest hand spun wool, then antique washed to impart a soft hand and glowing patina.","","","","","","Multi","Hall/Stair Runner","Southwest/Lodge","Runners 8'-9'","2'6"" x 8' Runner","100% Wool Pile","Ashi","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","7","7","30","","Hand knotted in India with an antique washed, hand-spun, premium pure wool pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-6130F-MLT000-2'x3'","","Feizy Ashi Rug in Multi-2' x 3'","Feizy","6130F","","Use config","Use config","","319.5","213","","","5.94","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Ashi Rug in Multi-2' x 3'","","","","","","/feizy/527-6130F-MLT000.jpg","/feizy/527-6130F-MLT000.jpg","/feizy/527-6130F-MLT000.jpg","","Vibrant colors and a lustrous sheen are the hallmarks of the Ashi Collection.  Rustic yet refined, these bold patterns are hand knotted in only the finest hand spun wool, then antique washed to impart a soft hand and glowing patina.","","","","","","Multi","Rectangle","Southwest/Lodge","2' x 3'","2' x 3'","100% Wool Pile","Ashi","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","3","3","24","","Hand knotted in India with an antique washed, hand-spun, premium pure wool pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-6130F-STL000-5'-6""x8'-6""","","Feizy Ashi Rug in Steel-5'-6"" x 8'-6""","Feizy","6130F","","Use config","Use config","","2335.5","1557","","","46.28","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Ashi Rug in Steel-5'-6"" x 8'-6""","","","","","","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","","Vibrant colors and a lustrous sheen are the hallmarks of the Ashi Collection.  Rustic yet refined, these bold patterns are hand knotted in only the finest hand spun wool, then antique washed to impart a soft hand and glowing patina.","","","","","","Multi","Rectangle","Southwest/Lodge","5' x 8'","5'6"" x 8'6""","100% Wool Pile","Ashi","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","8","8","66","","Hand knotted in India with an antique washed, hand-spun, premium pure wool pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-6130F-STL000-7'-9""x9'-9""","","Feizy Ashi Rug in Steel-7'-9"" x 9'-9""","Feizy","6130F","","Use config","Use config","","4036.5","2691","","","74.8","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Ashi Rug in Steel-7'-9"" x 9'-9""","","","","","","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","","Vibrant colors and a lustrous sheen are the hallmarks of the Ashi Collection.  Rustic yet refined, these bold patterns are hand knotted in only the finest hand spun wool, then antique washed to impart a soft hand and glowing patina.","","","","","","Multi","Rectangle","Southwest/Lodge","8' x 10'","7'9"" x 9'9""","100% Wool Pile","Ashi","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","8","8","96","","Hand knotted in India with an antique washed, hand-spun, premium pure wool pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-6130F-STL000-8'-6""x11'-6""","","Feizy Ashi Rug in Steel-8'-6"" x 11'-6""","Feizy","6130F","","Use config","Use config","","5221.5","3481","","","96.77","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Ashi Rug in Steel-8'-6"" x 11'-6""","","","","","","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","","Vibrant colors and a lustrous sheen are the hallmarks of the Ashi Collection.  Rustic yet refined, these bold patterns are hand knotted in only the finest hand spun wool, then antique washed to impart a soft hand and glowing patina.","","","","","","Multi","Rectangle","Southwest/Lodge","8' x 11'","8'6"" x 11'6""","100% Wool Pile","Ashi","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","10","10","102","","Hand knotted in India with an antique washed, hand-spun, premium pure wool pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-6130F-STL000-9'-6""x13'-6""","","Feizy Ashi Rug in Steel-9'-6"" x 13'-6""","Feizy","6130F","","Use config","Use config","","6852","4568","","","126.97","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Ashi Rug in Steel-9'-6"" x 13'-6""","","","","","","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","","Vibrant colors and a lustrous sheen are the hallmarks of the Ashi Collection.  Rustic yet refined, these bold patterns are hand knotted in only the finest hand spun wool, then antique washed to impart a soft hand and glowing patina.","","","","","","Multi","Rectangle","Southwest/Lodge","9'6"" x 13'6""","9'6"" x 13'6""","100% Wool Pile","Ashi","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","11","11","114","","Hand knotted in India with an antique washed, hand-spun, premium pure wool pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-6130F-STL000-2'-6""x8'","","Feizy Ashi Rug in Steel-2'-6"" x 8'","Feizy","6130F","","Use config","Use config","","1068","712","","","19.8","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Ashi Rug in Steel-2'-6"" x 8'","","","","","","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","","Vibrant colors and a lustrous sheen are the hallmarks of the Ashi Collection.  Rustic yet refined, these bold patterns are hand knotted in only the finest hand spun wool, then antique washed to impart a soft hand and glowing patina.","","","","","","Multi","Hall/Stair Runner","Southwest/Lodge","Runners 8'-9'","2'6"" x 8' Runner","100% Wool Pile","Ashi","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","8","8","32","","Hand knotted in India with an antique washed, hand-spun, premium pure wool pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-6130F-STL000-2'x3'","","Feizy Ashi Rug in Steel-2' x 3'","Feizy","6130F","","Use config","Use config","","319.5","213","","","5.94","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Ashi Rug in Steel-2' x 3'","","","","","","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","/feizy/527-6130F-STL000.jpg","","Vibrant colors and a lustrous sheen are the hallmarks of the Ashi Collection.  Rustic yet refined, these bold patterns are hand knotted in only the finest hand spun wool, then antique washed to impart a soft hand and glowing patina.","","","","","","Multi","Rectangle","Southwest/Lodge","2' x 3'","2' x 3'","100% Wool Pile","Ashi","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","3","3","24","","Hand knotted in India with an antique washed, hand-spun, premium pure wool pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3096F-DCORST-2'-2""x4'","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-2'-2"" x 4'","Feizy","3096F","","Use config","Use config","","112.5","75","","","2.6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-2'-2"" x 4'","","","","","","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Multi","Rectangle","Transitional","2' x 4'","2'2"" x 4'","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","3","3","26","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3096F-DCORST-5'-3""x7'-6""","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-5'-3"" X 7'-6""","Feizy","3096F","","Use config","Use config","","487.5","325","","","11.81","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-5'-3"" X 7'-6""","","","","","","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Multi","Rectangle","Transitional","5'6"" x 7'6""","5'3"" x 7'6""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","5","5","63","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3096F-DCORST-7'-6""x10'-6""","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-7'-6"" X 10'-6""","Feizy","3096F","","Use config","Use config","","970.5","647","","","23.63","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-7'-6"" X 10'-6""","","","","","","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Multi","Rectangle","Transitional","7' x 10'","7'6"" x 10'6""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","7","7","92","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3096F-DCORST-9'-8""x12'-7""","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-9'-8"" X 12'-7""","Feizy","3096F","","Use config","Use config","","1555.5","1037","","","36.49","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-9'-8"" X 12'-7""","","","","","","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Multi","Rectangle","Transitional","9'6"" x 13'6""","9'8"" x 12'7""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","6","6","116","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3096F-DCORST-2'-6""x8'","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-2'-6"" x 8'","Feizy","3096F","","Use config","Use config","","253.5","169","","","6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-2'-6"" x 8'","","","","","","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","/feizy/552-3096F-DCORST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Multi","Hall/Stair Runner","Transitional","Runners 8'-9'","2'6"" x 8' Runner","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","5","5","30","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3109F-CFERST-2'-2""x4'","","Feizy Saphir Azar Rug in Coffee / Rust-2'-2"" x 4'","Feizy","3109F","","Use config","Use config","","112.5","75","","","2.6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Coffee / Rust-2'-2"" x 4'","","","","","","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Oranges/Rust","Rectangle","Transitional","2' x 4'","2'2"" x 4'","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","3","3","26","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3109F-CFERST-5'-3""x7'-6""","","Feizy Saphir Azar Rug in Coffee / Rust-5'-3"" X 7'-6""","Feizy","3109F","","Use config","Use config","","487.5","325","","","11.81","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Coffee / Rust-5'-3"" X 7'-6""","","","","","","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Oranges/Rust","Rectangle","Transitional","5'6"" x 7'6""","5'3"" x 7'6""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","5","5","63","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3109F-CFERST-7'-6""x10'-6""","","Feizy Saphir Azar Rug in Coffee / Rust-7'-6"" X 10'-6""","Feizy","3109F","","Use config","Use config","","970.5","647","","","23.63","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Coffee / Rust-7'-6"" X 10'-6""","","","","","","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Oranges/Rust","Rectangle","Transitional","7' x 10'","7'6"" x 10'6""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","7","7","92","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3109F-CFERST-9'-8""x12'-7""","","Feizy Saphir Azar Rug in Coffee / Rust-9'-8"" X 12'-7""","Feizy","3109F","","Use config","Use config","","1555.5","1037","","","36.49","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Coffee / Rust-9'-8"" X 12'-7""","","","","","","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Oranges/Rust","Rectangle","Transitional","9'6"" x 13'6""","9'8"" x 12'7""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","6","6","116","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3109F-CFERST-2'-6""x8'","","Feizy Saphir Azar Rug in Coffee / Rust-2'-6"" x 8'","Feizy","3109F","","Use config","Use config","","253.5","169","","","6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Coffee / Rust-2'-6"" x 8'","","","","","","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","/feizy/552-3109F-CFERST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Oranges/Rust","Hall/Stair Runner","Transitional","Runners 8'-9'","2'6"" x 8' Runner","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","5","5","30","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3110F-DCOMLT-2'-2""x4'","","Feizy Saphir Azar Rug in Dark Chocolate / Multi-2'-2"" x 4'","Feizy","3110F","","Use config","Use config","","112.5","75","","","2.6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Multi-2'-2"" x 4'","","","","","","/feizy/552-3110F-DCOMLT.jpg","/feizy/552-3110F-DCOMLT.jpg","/feizy/552-3110F-DCOMLT.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Browns/Beiges","Rectangle","Transitional","2' x 4'","2'2"" x 4'","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","3","3","26","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3110F-DCOMLT-5'-3""x7'-6""","","Feizy Saphir Azar Rug in Dark Chocolate / Multi-5'-3"" X 7'-6""","Feizy","3110F","","Use config","Use config","","487.5","325","","","11.81","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Multi-5'-3"" X 7'-6""","","","","","","/feizy/552-3110F-DCOMLT.jpg","/feizy/552-3110F-DCOMLT.jpg","/feizy/552-3110F-DCOMLT.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Browns/Beiges","Rectangle","Transitional","5'6"" x 7'6""","5'3"" x 7'6""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","5","5","63","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3110F-DCOMLT-7'-6""x10'-6""","","Feizy Saphir Azar Rug in Dark Chocolate / Multi-7'-6"" X 10'-6""","Feizy","3110F","","Use config","Use config","","970.5","647","","","23.63","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Multi-7'-6"" X 10'-6""","","","","","","/feizy/552-3110F-DCOMLT.jpg","/feizy/552-3110F-DCOMLT.jpg","/feizy/552-3110F-DCOMLT.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Browns/Beiges","Rectangle","Transitional","7' x 10'","7'6"" x 10'6""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","7","7","92","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3110F-DCOMLT-2'-6""x8'","","Feizy Saphir Azar Rug in Dark Chocolate / Multi-2'-6"" x 8'","Feizy","3110F","","Use config","Use config","","253.5","169","","","6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Multi-2'-6"" x 8'","","","","","","/feizy/552-3110F-DCOMLT.jpg","/feizy/552-3110F-DCOMLT.jpg","/feizy/552-3110F-DCOMLT.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Browns/Beiges","Hall/Stair Runner","Transitional","Runners 8'-9'","2'6"" x 8' Runner","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","5","5","30","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3185F-DCORST-2'-2""x4'","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-2'-2"" x 4'","Feizy","3185F","","Use config","Use config","","112.5","75","","","2.6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-2'-2"" x 4'","","","","","","/feizy/552-3185F-DCORST.jpg","/feizy/552-3185F-DCORST.jpg","/feizy/552-3185F-DCORST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Multi","Rectangle","Transitional","2' x 4'","2'2"" x 4'","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","3","3","26","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3185F-DCORST-5'-3""x7'-6""","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-5'-3"" X 7'-6""","Feizy","3185F","","Use config","Use config","","487.5","325","","","11.81","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-5'-3"" X 7'-6""","","","","","","/feizy/552-3185F-DCORST.jpg","/feizy/552-3185F-DCORST.jpg","/feizy/552-3185F-DCORST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Multi","Rectangle","Transitional","5'6"" x 7'6""","5'3"" x 7'6""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","5","5","63","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
"admin","0","Base","Rugs","simple","","","90,6","FEIZY-3185F-DCORST-7'-6""x10'-6""","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-7'-6"" X 10'-6""","Feizy","3185F","","Use config","Use config","","970.5","647","","","23.63","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Feizy Saphir Azar Rug in Dark Chocolate / Rust-7'-6"" X 10'-6""","","","","","","/feizy/552-3185F-DCORST.jpg","/feizy/552-3185F-DCORST.jpg","/feizy/552-3185F-DCORST.jpg","","The Saphir Azar Collection is a grouping of power loomed transitional and contemporary designs that emanate warmth with a palette of rich browns and spice tones accented by fiery rusts.  The high-low piles of each art silk design glow and enliven any setting in which they are placed, transforming even the simplest of spaces into a cozy and welcoming retreat.","","","","","","Multi","Rectangle","Transitional","7' x 10'","7'6"" x 10'6""","VISCOSE/CHENILLE","Saphir Azar","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","","simple","","","","7","7","92","","Power loomed in Turkey with a multi-textured art silk pile.","","","",""
